,Instrument,Date,Earnings Per Share - Actual
534,AEP.OQ,2017-04-27 06:55:00,0.96
535,AEP.OQ,2017-01-26 06:57:00,0.67
536,AEP.OQ,2016-11-01 06:30:00,1.3
537,AEP.OQ,2016-07-28 06:57:00,0.95
538,AEP.OQ,2016-04-28 06:57:00,1.02
539,AEP.OQ,2016-01-28 06:58:00,0.48
540,AEP.OQ,2015-10-22 06:57:00,1.06
541,AEP.OQ,2015-07-23 06:57:00,0.88
542,AEP.OQ,2015-04-23 06:57:00,1.28
543,AEP.OQ,2015-01-28 06:57:00,0.48
544,AEP.OQ,2014-10-23 06:57:00,1.01
545,AEP.OQ,2014-07-25 06:56:00,0.8
546,AEP.OQ,2014-04-25 06:57:00,1.15
547,AEP.OQ,2014-01-27 06:57:00,0.6
548,AEP.OQ,2013-10-23 06:57:00,1.1
549,AEP.OQ,2013-07-25 06:57:00,0.73
550,AEP.OQ,2013-04-26 06:57:00,0.8
551,AEP.OQ,2013-02-15 06:57:00,0.5
552,AES.N,2024-05-02 17:18:00,0.5
553,AES.N,2024-02-26 17:28:00,0.73
554,AES.N,2023-11-02 17:00:00,0.6
555,AES.N,2023-08-03 17:19:00,0.21
556,AES.N,2023-05-04 17:13:00,0.22
557,AES.N,2023-02-27 06:00:00,0.49
558,AES.N,2022-11-04 06:00:00,0.63
559,AES.N,2022-08-04 17:10:00,0.34
560,AES.N,2022-05-05 17:52:00,0.21
561,AES.N,2022-01-06 19:00:00,0.45
562,AES.N,2021-11-03 18:27:00,0.5
563,AES.N,2021-08-04 16:15:00,0.31
564,AES.N,2021-05-06 06:06:00,0.28
565,AES.N,2021-02-25 06:00:00,0.48
566,AES.N,2020-11-06 06:00:00,0.42
567,AES.N,2020-08-06 06:00:00,0.25
568,AES.N,2020-05-07 06:07:00,0.29
569,AES.N,2020-02-28 06:00:00,0.35
570,AES.N,2019-11-06 06:00:00,0.48
571,AES.N,2019-08-06 06:00:00,0.26
572,AES.N,2019-05-07 06:09:00,0.28
573,AES.N,2019-02-27 06:00:00,0.36
574,AES.N,2018-11-06 06:00:00,0.35
575,AES.N,2018-08-07 06:21:00,0.25
576,AES.N,2018-05-08 08:28:00,0.28
577,AES.N,2018-02-27 06:46:00,0.43
578,AES.N,2017-11-02 06:00:00,0.24
579,AES.N,2017-08-08 06:00:00,0.25
580,AES.N,2017-05-08 06:00:00,0.17
581,AES.N,2017-02-27 06:08:00,0.35
582,AES.N,2016-11-04 06:00:00,0.32
583,AES.N,2016-08-05 06:00:00,0.17
584,AES.N,2016-05-09 06:21:00,0.13
585,AES.N,2016-02-24 06:14:00,0.34
586,AES.N,2015-11-05 06:00:00,0.39
587,AES.N,2015-08-10 06:05:00,0.25
588,AES.N,2015-05-11 06:00:00,0.25
589,AES.N,2015-02-26 06:00:00,0.41
590,AES.N,2014-11-06 06:09:00,0.37
591,AES.N,2014-08-07 06:05:00,0.28
592,AES.N,2014-05-08 06:00:00,0.24
593,AES.N,2014-02-26 02:00:00,0.29
594,AES.N,2013-11-07 06:08:00,0.39
595,AES.N,2013-08-08 06:00:00,0.32
596,AES.N,2013-05-09 06:00:00,0.26
597,AES.N,2013-02-27 06:00:00,0.32
598,AFL.N,2024-05-01 16:05:00,1.66
599,AFL.N,2024-01-31 16:05:00,1.25
600,AFL.N,2023-11-01 16:05:00,1.84
601,AFL.N,2023-08-01 16:05:00,1.62
602,AFL.N,2023-04-26 16:05:00,1.55
603,AFL.N,2023-02-01 16:05:00,1.4
604,AFL.N,2022-10-31 16:05:00,1.15
605,AFL.N,2022-08-01 16:05:00,1.46
606,AFL.N,2022-04-27 16:08:00,1.42
607,AFL.N,2022-02-02 16:05:00,1.28
608,AFL.N,2021-10-27 16:05:00,1.53
609,AFL.N,2021-07-28 16:05:00,1.59
610,AFL.N,2021-04-28 16:05:00,1.53
611,AFL.N,2021-02-03 16:05:00,1.07
612,AFL.N,2020-10-27 16:15:00,1.39
613,AFL.N,2020-07-28 16:15:00,1.28
614,AFL.N,2020-04-29 16:15:00,1.21
615,AFL.N,2020-02-04 16:15:00,1.03
616,AFL.N,2019-10-24 16:14:00,1.16
617,AFL.N,2019-07-25 16:15:00,1.13
618,AFL.N,2019-04-25 16:19:00,1.12
619,AFL.N,2019-01-31 16:15:00,1.02
620,AFL.N,2018-10-24 16:05:00,1.03
621,AFL.N,2018-07-26 16:15:00,1.06
622,AFL.N,2018-04-25 16:28:00,1.02
623,AFL.N,2018-01-31 16:52:00,0.815
624,AFL.N,2017-10-25 17:00:00,0.85
625,AFL.N,2017-07-27 18:22:00,0.915
626,AFL.N,2017-04-27 18:14:00,0.835
627,AFL.N,2017-01-31 16:18:00,0.73
628,AFL.N,2016-10-27 16:17:00,0.91
629,AFL.N,2016-07-28 16:21:00,0.855
630,AFL.N,2016-04-26 16:20:00,0.865
631,AFL.N,2016-02-01 16:17:00,0.78
632,AFL.N,2015-10-27 16:12:00,0.78
633,AFL.N,2015-07-28 16:12:00,0.75
634,AFL.N,2015-04-28 16:28:00,0.77
635,AFL.N,2015-02-03 16:02:00,0.645
636,AFL.N,2014-10-28 16:06:00,0.755
637,AFL.N,2014-07-29 17:00:00,0.83
638,AFL.N,2014-04-29 15:44:00,0.845
639,AFL.N,2014-02-04 16:09:00,0.7
640,AFL.N,2013-10-29 16:15:00,0.735
641,AFL.N,2013-07-30 16:12:00,0.81
642,AFL.N,2013-04-24 16:12:00,0.845
643,AFL.N,2013-02-05 16:14:00,0.74
644,AIG.N,2024-05-01 16:16:00,1.77
645,AIG.N,2024-02-13 16:16:00,1.79
646,AIG.N,2023-11-01 16:16:00,1.61
647,AIG.N,2023-08-01 16:16:00,1.75
648,AIG.N,2023-05-04 16:16:00,1.63
649,AIG.N,2023-02-15 16:31:00,1.36
650,AIG.N,2022-11-01 16:16:00,0.66
651,AIG.N,2022-08-08 16:16:00,1.19
652,AIG.N,2022-05-03 16:16:00,1.3
653,AIG.N,2022-02-16 16:16:00,1.58
654,AIG.N,2021-11-04 16:16:00,0.97
655,AIG.N,2021-08-05 16:16:00,1.52
656,AIG.N,2021-05-06 16:16:00,1.05
657,AIG.N,2021-02-16 16:16:00,0.94
658,AIG.N,2020-11-05 16:16:00,0.81
659,AIG.N,2020-08-03 16:16:00,0.66
660,AIG.N,2020-05-04 16:21:00,0.11
661,AIG.N,2020-02-13 06:45:00,1.03
662,AIG.N,2019-11-01 06:45:00,0.56
663,AIG.N,2019-08-07 16:18:00,1.43
664,AIG.N,2019-05-06 16:16:00,1.58
665,AIG.N,2019-02-13 16:20:00,-0.63
666,AIG.N,2018-10-31 16:17:00,-0.34
667,AIG.N,2018-08-02 16:16:00,1.05
668,AIG.N,2018-05-02 16:16:00,1.04
669,AIG.N,2018-02-08 16:16:00,0.57
670,AIG.N,2017-11-02 16:16:00,-1.22
671,AIG.N,2017-08-02 16:22:00,1.53
672,AIG.N,2017-05-03 16:18:00,1.36
673,AIG.N,2017-02-14 16:17:00,0.84
674,AIG.N,2016-11-02 16:16:00,1.23
675,AIG.N,2016-08-02 16:17:00,0.98
676,AIG.N,2016-05-02 16:16:00,0.65
677,AIG.N,2016-02-11 16:15:00,-1.1
678,AIG.N,2015-11-02 16:20:00,0.52
679,AIG.N,2015-08-03 16:04:00,1.39
680,AIG.N,2015-04-30 16:04:00,1.22
681,AIG.N,2015-02-12 16:04:00,0.97
682,AIG.N,2014-11-03 16:08:00,1.21
683,AIG.N,2014-08-04 16:04:00,1.25
684,AIG.N,2014-05-05 16:03:00,1.21
685,AIG.N,2014-02-13 16:00:00,1.15
686,AIG.N,2013-10-31 16:00:00,0.96
687,AIG.N,2013-08-01 16:17:00,1.12
688,AIG.N,2013-05-02 16:00:00,1.34
689,AIG.N,2013-02-21 16:00:00,0.2
690,AIZ.N,2024-05-07 16:24:00,4.78
691,AIZ.N,2024-02-06 16:15:00,4.58
692,AIZ.N,2023-10-31 16:19:00,4.29
693,AIZ.N,2023-08-01 16:18:00,3.89
694,AIZ.N,2023-05-02 16:15:00,2.75
695,AIZ.N,2023-02-07 16:30:00,3.23
696,AIZ.N,2022-11-01 16:15:00,1.01
697,AIZ.N,2022-08-02 16:15:00,2.95
698,AIZ.N,2022-05-03 16:24:00,3.75
699,AIZ.N,2022-02-08 16:15:00,2.47
700,AIZ.N,2021-11-02 16:15:00,1.41
701,AIZ.N,2021-08-03 16:15:00,2.99
702,AIZ.N,2021-05-04 16:15:00,3.03
703,AIZ.N,2021-02-09 16:15:00,1.82
704,AIZ.N,2020-11-02 16:15:00,1.41
705,AIZ.N,2020-08-04 16:15:00,2.75
706,AIZ.N,2020-05-05 16:26:00,2.64
707,AIZ.N,2020-02-11 16:15:00,2.25
708,AIZ.N,2019-11-05 16:15:00,1.69
709,AIZ.N,2019-08-06 17:25:00,2.34
710,AIZ.N,2019-05-06 16:32:00,2.21
711,AIZ.N,2019-02-12 16:15:00,0.77
712,AIZ.N,2018-11-06 16:15:00,1.06
713,AIZ.N,2018-08-07 16:15:00,2.13
714,AIZ.N,2018-05-03 16:15:00,2.0
715,AIZ.N,2018-02-08 16:15:00,1.84
716,AIZ.N,2017-11-02 16:15:00,-1.4
717,AIZ.N,2017-08-01 16:05:00,1.63
718,AIZ.N,2017-05-02 16:15:00,1.87
719,AIZ.N,2017-02-07 16:15:00,0.46
720,AIZ.N,2016-10-25 16:15:00,1.0
721,AIZ.N,2016-07-26 16:15:00,1.42
722,AIZ.N,2016-04-26 16:15:00,1.52
723,AIZ.N,2016-02-09 16:15:00,0.97
724,AIZ.N,2015-10-27 16:10:00,1.71
725,AIZ.N,2015-07-28 16:05:00,2.07
726,AIZ.N,2015-05-05 16:05:00,0.63
727,AIZ.N,2015-02-12 16:05:00,0.87
728,AIZ.N,2014-10-29 16:05:00,1.82
729,AIZ.N,2014-07-23 16:06:00,1.62
730,AIZ.N,2014-04-23 16:05:00,1.68
731,AIZ.N,2014-02-05 16:15:00,1.42
732,AIZ.N,2013-10-23 16:05:00,1.71
733,AIZ.N,2013-07-24 16:05:00,1.53
734,AIZ.N,2013-04-24 16:15:00,1.35
735,AIZ.N,2013-02-06 16:15:00,0.07
736,AKAM.OQ,2024-05-09 16:00:00,1.64
737,AKAM.OQ,2024-02-13 16:05:00,1.69
738,AKAM.OQ,2023-11-07 16:07:00,1.63
739,AKAM.OQ,2023-08-08 16:00:00,1.49
740,AKAM.OQ,2023-05-09 16:00:00,1.4
741,AKAM.OQ,2023-02-14 16:01:00,1.37
742,AKAM.OQ,2022-11-08 16:01:00,1.26
743,AKAM.OQ,2022-08-09 16:00:00,1.35
744,AKAM.OQ,2022-05-03 16:01:00,1.39
745,AKAM.OQ,2022-02-15 16:03:00,1.49
746,AKAM.OQ,2021-11-02 16:01:00,1.45
747,AKAM.OQ,2021-08-03 16:01:00,1.42
748,AKAM.OQ,2021-05-04 16:07:00,1.38
749,AKAM.OQ,2021-02-09 16:01:00,1.33
750,AKAM.OQ,2020-10-27 16:01:00,1.31
751,AKAM.OQ,2020-07-28 16:01:00,1.38
752,AKAM.OQ,2020-04-28 16:01:00,1.2
753,AKAM.OQ,2020-02-11 16:01:00,1.23
754,AKAM.OQ,2019-10-28 16:01:00,1.1
755,AKAM.OQ,2019-07-30 16:01:00,1.07
756,AKAM.OQ,2019-04-30 16:03:00,1.1
757,AKAM.OQ,2019-02-12 16:03:00,1.07
758,AKAM.OQ,2018-10-29 16:01:00,0.94
759,AKAM.OQ,2018-07-31 16:11:00,0.83
760,AKAM.OQ,2018-04-30 16:01:00,0.79
761,AKAM.OQ,2018-02-06 16:01:00,0.69
762,AKAM.OQ,2017-10-24 16:01:00,0.62
763,AKAM.OQ,2017-07-25 16:01:00,0.62
764,AKAM.OQ,2017-05-02 16:01:00,0.69
765,AKAM.OQ,2017-02-07 16:01:00,0.72
766,AKAM.OQ,2016-10-25 16:01:00,0.68
767,AKAM.OQ,2016-07-26 16:01:00,0.64
768,AKAM.OQ,2016-04-26 16:01:00,0.66
769,AKAM.OQ,2016-02-09 16:02:00,0.72
770,AKAM.OQ,2015-10-27 16:01:00,0.62
771,AKAM.OQ,2015-07-28 16:01:00,0.57
772,AKAM.OQ,2015-04-28 16:01:00,0.61
773,AKAM.OQ,2015-02-10 16:01:00,0.65
774,AKAM.OQ,2014-10-29 16:01:00,0.62
775,AKAM.OQ,2014-07-30 16:01:00,0.58
776,AKAM.OQ,2014-05-01 16:10:00,0.58
777,AKAM.OQ,2014-02-05 16:00:00,0.55
778,AKAM.OQ,2013-10-23 16:00:00,0.5
779,AKAM.OQ,2013-07-24 16:01:00,0.46
780,AKAM.OQ,2013-04-24 16:01:00,0.43
781,AKAM.OQ,2013-02-06 16:01:00,0.54
782,ALL.N,2024-05-01 16:20:00,5.13
783,ALL.N,2024-02-07 16:18:00,5.82
784,ALL.N,2023-11-01 16:28:00,0.81
785,ALL.N,2023-08-01 16:17:00,-4.42
786,ALL.N,2023-05-03 16:18:00,-1.3
787,ALL.N,2023-02-01 16:25:00,-1.36
788,ALL.N,2022-11-02 16:29:00,-1.56
789,ALL.N,2022-08-03 16:25:00,-0.76
790,ALL.N,2022-05-04 16:26:00,2.58
791,ALL.N,2022-02-02 16:23:00,2.75
792,ALL.N,2021-11-03 16:57:00,0.73
793,ALL.N,2021-08-04 16:28:00,3.79
794,ALL.N,2021-05-05 16:27:00,6.11
795,ALL.N,2021-02-03 16:18:00,5.87
796,ALL.N,2020-11-04 16:18:00,2.94
797,ALL.N,2020-08-04 16:19:00,2.46
798,ALL.N,2020-05-05 16:20:00,3.54
799,ALL.N,2020-02-04 16:22:00,3.13
800,ALL.N,2019-10-30 06:05:00,2.84
801,ALL.N,2019-07-30 16:26:00,2.18
802,ALL.N,2019-05-01 16:27:00,2.3
803,ALL.N,2019-02-05 16:50:00,1.24
804,ALL.N,2018-10-31 16:51:00,1.93
805,ALL.N,2018-08-01 16:32:00,1.9
806,ALL.N,2018-05-01 17:25:00,2.96
807,ALL.N,2018-02-07 16:22:00,2.09
808,ALL.N,2017-11-01 16:46:00,1.6
809,ALL.N,2017-08-01 16:22:00,1.38
810,ALL.N,2017-05-02 16:20:00,1.64
811,ALL.N,2017-02-01 16:26:00,2.17
812,ALL.N,2016-11-02 16:24:00,1.26
813,ALL.N,2016-08-03 16:20:00,0.62
814,ALL.N,2016-05-04 16:46:00,0.84
815,ALL.N,2016-02-03 16:29:00,1.6
816,ALL.N,2015-11-02 16:19:00,1.52
817,ALL.N,2015-08-03 16:44:00,0.63
818,ALL.N,2015-05-05 16:05:00,1.46
819,ALL.N,2015-02-04 16:05:00,1.72
820,ALL.N,2014-10-29 16:05:00,1.39
821,ALL.N,2014-07-30 16:05:00,1.01
822,ALL.N,2014-05-06 16:05:00,1.3
823,ALL.N,2014-02-05 16:05:00,1.7
824,ALL.N,2013-10-30 16:05:00,1.53
825,ALL.N,2013-07-31 16:05:00,1.12
826,ALL.N,2013-05-01 16:05:00,1.35
827,ALL.N,2013-02-06 16:05:00,0.59
828,ALLE.N,2024-04-25 05:30:00,1.55
829,ALLE.N,2024-02-20 05:30:00,1.68
830,ALLE.N,2023-10-31 05:30:00,1.94
831,ALLE.N,2023-07-26 05:30:00,1.76
832,ALLE.N,2023-04-26 05:30:00,1.58
833,ALLE.N,2023-02-22 05:30:00,1.6
834,ALLE.N,2022-10-27 05:35:00,1.64
835,ALLE.N,2022-07-28 05:30:00,1.37
836,ALLE.N,2022-04-26 06:44:00,1.07
837,ALLE.N,2022-02-15 05:32:00,1.11
838,ALLE.N,2021-10-21 05:30:00,1.56
839,ALLE.N,2021-07-22 05:30:00,1.32
840,ALLE.N,2021-04-22 06:15:00,1.2
841,ALLE.N,2021-02-16 05:30:00,1.49
842,ALLE.N,2020-10-22 05:30:00,1.67
843,ALLE.N,2020-07-23 05:30:00,0.92
844,ALLE.N,2020-04-23 05:30:00,1.04
845,ALLE.N,2020-02-18 05:30:00,1.28
846,ALLE.N,2019-10-24 05:30:00,1.47
847,ALLE.N,2019-07-25 05:30:00,1.26
848,ALLE.N,2019-04-25 05:30:00,0.88
849,ALLE.N,2019-02-19 05:30:00,1.22
850,ALLE.N,2018-10-25 05:30:00,1.23
851,ALLE.N,2018-07-26 05:30:00,1.25
852,ALLE.N,2018-04-26 05:30:00,0.8
853,ALLE.N,2018-02-20 05:30:00,1.11
854,ALLE.N,2017-10-26 05:30:00,1.02
855,ALLE.N,2017-07-27 05:44:00,1.11
856,ALLE.N,2017-04-27 05:30:00,0.73
857,ALLE.N,2017-02-09 05:30:00,0.81
858,ALLE.N,2016-10-27 06:15:00,0.93
859,ALLE.N,2016-07-28 06:15:00,0.99
860,ALLE.N,2016-04-28 06:15:00,0.61
861,ALLE.N,2016-02-11 06:15:00,0.89
862,ALLE.N,2015-10-29 06:15:00,0.92
863,ALLE.N,2015-07-30 06:15:00,0.71
864,ALLE.N,2015-04-30 06:15:00,0.51
865,ALLE.N,2015-02-18 06:15:00,0.76
866,ALLE.N,2014-10-30 06:00:00,0.68
867,ALLE.N,2014-07-30 17:00:00,0.61
868,ALLE.N,2014-04-30 17:00:00,0.44
869,ALLE.N,2014-02-19 17:00:00,0.58
870,ALLE.N,2013-11-15 17:05:00,0.48
871,ALLE.N,2013-08-31 00:00:00,
872,ALLE.N,2013-05-31 00:00:00,
873,ALLE.N,2013-02-28 00:00:00,
874,AMAT.OQ,2024-05-16 16:01:00,2.09
875,AMAT.OQ,2024-02-15 16:00:00,2.13
876,AMAT.OQ,2023-11-16 16:00:00,2.12
877,AMAT.OQ,2023-08-17 16:01:00,1.9
878,AMAT.OQ,2023-05-18 16:01:00,2.0
879,AMAT.OQ,2023-02-16 16:01:00,2.03
880,AMAT.OQ,2022-11-17 16:01:00,2.03
881,AMAT.OQ,2022-08-18 16:01:00,1.94
882,AMAT.OQ,2022-05-19 16:26:00,1.85
883,AMAT.OQ,2022-02-16 16:01:00,1.89
884,AMAT.OQ,2021-11-18 16:01:00,1.94
885,AMAT.OQ,2021-08-19 16:05:00,1.9
886,AMAT.OQ,2021-05-20 16:02:00,1.63
887,AMAT.OQ,2021-02-18 16:05:00,1.39
888,AMAT.OQ,2020-11-12 16:01:00,1.25
889,AMAT.OQ,2020-08-13 16:01:00,1.06
890,AMAT.OQ,2020-05-14 16:01:00,0.89
891,AMAT.OQ,2020-02-12 16:01:00,0.98
892,AMAT.OQ,2019-11-14 16:00:00,0.8
893,AMAT.OQ,2019-08-15 16:01:00,0.74
894,AMAT.OQ,2019-05-16 16:01:00,0.7
895,AMAT.OQ,2019-02-14 16:01:00,0.81
896,AMAT.OQ,2018-11-15 16:01:00,0.97
897,AMAT.OQ,2018-08-16 16:02:00,1.2
898,AMAT.OQ,2018-05-17 16:01:00,1.22
899,AMAT.OQ,2018-02-14 16:01:00,1.06
900,AMAT.OQ,2017-11-16 16:01:00,0.93
901,AMAT.OQ,2017-08-17 16:01:00,0.86
902,AMAT.OQ,2017-05-18 16:01:00,0.79
903,AMAT.OQ,2017-02-15 16:01:00,0.67
904,AMAT.OQ,2016-11-17 16:01:00,0.66
905,AMAT.OQ,2016-08-18 16:01:00,0.5
906,AMAT.OQ,2016-05-19 16:02:00,0.34
907,AMAT.OQ,2016-02-18 16:01:00,0.26
908,AMAT.OQ,2015-11-12 16:01:00,0.29
909,AMAT.OQ,2015-08-13 16:01:00,0.33
910,AMAT.OQ,2015-05-14 16:01:00,0.29
911,AMAT.OQ,2015-02-11 16:02:00,0.27
912,AMAT.OQ,2014-11-13 16:01:00,0.27
913,AMAT.OQ,2014-08-14 16:02:00,0.28
914,AMAT.OQ,2014-05-15 16:02:00,0.28
915,AMAT.OQ,2014-02-12 16:02:00,0.23
916,AMAT.OQ,2013-11-14 16:02:00,0.19
917,AMAT.OQ,2013-08-15 16:04:00,0.18
918,AMAT.OQ,2013-05-16 15:58:00,0.16
919,AMAT.OQ,2013-02-13 16:00:00,0.06
920,AMCR.N,2024-04-30 16:10:00,0.18
921,AMCR.N,2024-02-06 16:11:00,0.157
922,AMCR.N,2023-10-31 16:10:00,0.156
923,AMCR.N,2023-08-16 16:13:00,0.193
924,AMCR.N,2023-05-02 16:10:00,0.175
925,AMCR.N,2023-02-07 16:10:00,0.185
926,AMCR.N,2022-11-01 16:10:00,0.181
927,AMCR.N,2022-08-17 16:10:00,0.244
928,AMCR.N,2022-05-03 16:24:00,0.204
929,AMCR.N,2022-02-01 16:24:00,0.181
930,AMCR.N,2021-11-02 16:48:00,0.177
931,AMCR.N,2021-08-17 16:10:00,0.229
932,AMCR.N,2021-05-04 16:13:00,0.182
933,AMCR.N,2021-02-02 16:10:00,0.175
934,AMCR.N,2020-11-05 17:00:00,0.158
935,AMCR.N,2020-08-18 03:00:00,0.19
936,AMCR.N,2020-05-11 18:27:00,0.15
937,AMCR.N,2020-02-11 16:15:00,0.16
938,AMCR.N,2019-11-07 17:20:00,0.13
939,AMCR.N,2019-08-31 00:00:00,
940,AMCR.N,2019-05-09 16:30:00,-0.003
941,AMCR.N,2019-02-28 00:00:00,
942,AMCR.N,2018-11-30 00:00:00,
943,AMCR.N,2018-08-31 00:00:00,
944,AMCR.N,2018-05-31 00:00:00,
945,AMCR.N,2018-02-28 00:00:00,
946,AMCR.N,2017-11-30 00:00:00,
947,AMCR.N,2017-08-31 00:00:00,
948,AMCR.N,2017-05-31 00:00:00,
949,AMCR.N,2017-02-28 00:00:00,
950,AMCR.N,2016-11-30 00:00:00,
951,AMCR.N,2016-08-31 00:00:00,
952,AMCR.N,2016-05-31 00:00:00,
953,AMCR.N,2016-02-29 00:00:00,
954,AMCR.N,2015-11-30 00:00:00,
955,AMCR.N,2015-08-31 00:00:00,
956,AMCR.N,2015-05-31 00:00:00,
957,AMCR.N,2015-02-28 00:00:00,
958,AMCR.N,2014-11-30 00:00:00,
959,AMCR.N,2014-08-31 00:00:00,
960,AMCR.N,2014-05-31 00:00:00,
961,AMCR.N,2014-02-28 00:00:00,
962,AMCR.N,2013-11-30 00:00:00,
963,AMCR.N,2013-08-31 00:00:00,
964,AMCR.N,2013-05-31 00:00:00,
965,AMCR.N,2013-02-28 00:00:00,
966,AME.N,2024-05-02 06:55:00,1.64
967,AME.N,2024-02-06 06:55:00,1.68
968,AME.N,2023-10-31 06:55:00,1.64
969,AME.N,2023-08-01 06:55:00,1.57
970,AME.N,2023-05-02 06:55:00,1.49
971,AME.N,2023-02-02 06:55:00,1.52
972,AME.N,2022-11-01 06:58:00,1.45
973,AME.N,2022-08-02 06:55:00,1.38
974,AME.N,2022-05-03 06:55:00,1.33
975,AME.N,2022-02-03 06:55:00,1.37
976,AME.N,2021-11-02 06:55:00,1.26
977,AME.N,2021-08-03 06:55:00,1.15
978,AME.N,2021-05-04 06:55:00,1.07
979,AME.N,2021-02-04 06:55:00,1.08
980,AME.N,2020-10-29 06:55:00,1.01
981,AME.N,2020-08-04 06:55:00,0.84
982,AME.N,2020-05-05 06:55:00,1.02
983,AME.N,2020-02-05 06:55:00,1.08
984,AME.N,2019-10-31 06:55:00,1.06
985,AME.N,2019-07-30 06:55:00,1.05
986,AME.N,2019-05-01 06:55:00,1.0
987,AME.N,2019-02-05 06:55:00,0.86
988,AME.N,2018-11-01 06:55:00,0.83
989,AME.N,2018-07-31 06:55:00,0.83
990,AME.N,2018-05-02 07:41:00,0.78
991,AME.N,2018-02-01 07:14:00,0.7
992,AME.N,2017-11-02 06:55:00,0.66
993,AME.N,2017-08-02 06:55:00,0.65
994,AME.N,2017-05-02 06:55:00,0.6
995,AME.N,2017-02-07 06:45:00,0.58
996,AME.N,2016-11-01 06:45:00,0.56
997,AME.N,2016-08-04 07:01:00,0.59
998,AME.N,2016-04-28 07:00:00,0.57
999,AME.N,2016-02-05 06:45:00,0.63
1000,AME.N,2015-10-27 06:45:00,0.65
1001,AME.N,2015-08-04 07:00:00,0.64
1002,AME.N,2015-04-29 07:00:00,0.63
1003,AME.N,2015-01-28 07:00:00,0.63
1004,AME.N,2014-10-28 07:00:00,0.62
1005,AME.N,2014-08-05 07:00:00,0.61
1006,AME.N,2014-05-06 07:00:00,0.57
1007,AME.N,2014-01-29 07:00:00,0.55
1008,AME.N,2013-10-29 07:00:00,0.52
1009,AME.N,2013-08-07 07:00:00,0.52
1010,AME.N,2013-04-25 07:00:00,0.53
1011,AME.N,2013-01-24 07:00:00,0.49
1012,AMGN.OQ,2024-05-02 16:05:00,3.96
1013,AMGN.OQ,2024-02-06 16:01:00,4.71
1014,AMGN.OQ,2023-10-31 07:00:00,4.96
1015,AMGN.OQ,2023-08-03 16:01:00,5.0
1016,AMGN.OQ,2023-04-27 16:01:00,3.98
1017,AMGN.OQ,2023-01-31 16:01:00,4.09
1018,AMGN.OQ,2022-11-03 16:01:00,4.7
1019,AMGN.OQ,2022-08-04 16:01:00,4.65
1020,AMGN.OQ,2022-04-27 16:01:00,4.25
1021,AMGN.OQ,2022-02-07 16:01:00,4.36
1022,AMGN.OQ,2021-11-02 16:01:00,4.67
1023,AMGN.OQ,2021-08-03 16:01:00,4.38
1024,AMGN.OQ,2021-04-27 16:01:00,3.7
1025,AMGN.OQ,2021-02-02 16:01:00,3.81
1026,AMGN.OQ,2020-10-28 16:01:00,4.37
1027,AMGN.OQ,2020-07-28 16:01:00,4.25
1028,AMGN.OQ,2020-04-30 16:01:00,4.17
1029,AMGN.OQ,2020-01-30 16:01:00,3.64
1030,AMGN.OQ,2019-10-29 16:01:00,3.66
1031,AMGN.OQ,2019-07-30 16:01:00,3.97
1032,AMGN.OQ,2019-04-30 16:01:00,3.56
1033,AMGN.OQ,2019-01-29 16:01:00,3.42
1034,AMGN.OQ,2018-10-30 16:01:00,3.69
1035,AMGN.OQ,2018-07-26 16:01:00,3.83
1036,AMGN.OQ,2018-04-24 16:01:00,3.47
1037,AMGN.OQ,2018-02-01 16:01:00,2.89
1038,AMGN.OQ,2017-10-25 16:01:00,3.27
1039,AMGN.OQ,2017-07-25 16:01:00,3.27
1040,AMGN.OQ,2017-04-26 16:05:00,3.15
1041,AMGN.OQ,2017-02-02 16:21:00,2.89
1042,AMGN.OQ,2016-10-27 16:01:00,3.02
1043,AMGN.OQ,2016-07-27 16:01:00,2.84
1044,AMGN.OQ,2016-04-28 16:01:00,2.9
1045,AMGN.OQ,2016-01-28 16:01:00,2.61
1046,AMGN.OQ,2015-10-28 16:01:00,2.72
1047,AMGN.OQ,2015-07-30 16:01:00,2.57
1048,AMGN.OQ,2015-04-21 16:01:00,2.48
1049,AMGN.OQ,2015-01-27 16:01:00,2.16
1050,AMGN.OQ,2014-10-27 16:01:00,2.3
1051,AMGN.OQ,2014-07-29 16:13:00,2.37
1052,AMGN.OQ,2014-04-22 16:03:00,1.87
1053,AMGN.OQ,2014-01-28 16:02:00,1.82
1054,AMGN.OQ,2013-10-22 16:02:00,1.94
1055,AMGN.OQ,2013-07-30 16:02:00,1.89
1056,AMGN.OQ,2013-04-23 16:00:00,1.96
1057,AMGN.OQ,2013-01-23 16:01:00,1.4
1058,AMP.N,2024-04-22 16:08:00,8.39
1059,AMP.N,2024-01-24 16:08:00,7.2
1060,AMP.N,2023-10-25 16:10:00,6.96
1061,AMP.N,2023-07-26 16:08:00,7.44
1062,AMP.N,2023-04-24 16:08:00,7.25
1063,AMP.N,2023-01-25 16:08:00,6.94
1064,AMP.N,2022-10-25 16:08:00,6.43
1065,AMP.N,2022-07-26 16:08:00,5.81
1066,AMP.N,2022-04-25 17:36:00,5.98
1067,AMP.N,2022-01-26 16:05:00,6.15
1068,AMP.N,2021-10-26 16:07:00,5.91
1069,AMP.N,2021-07-26 16:08:00,5.27
1070,AMP.N,2021-04-26 16:08:00,5.43
1071,AMP.N,2021-01-27 16:08:00,4.53
1072,AMP.N,2020-10-28 16:08:00,4.27
